id,Class_1,Class_2,Class_3,Class_4
141338,0.079732443,0.502039416,0.255655012,0.162573129
141339,0.081419208,0.620006664,0.216126174,0.082447954
141340,0.097453869,0.510865948,0.304119276,0.087560907
141341,0.090797928,0.636694921,0.113867608,0.158639543
141342,0.079747981,0.515435009,0.267940985,0.136876024
141343,0.07775983,0.498308584,0.297188278,0.126743309
141344,0.080301789,0.434974783,0.315534166,0.169189262
141345,0.067652038,0.49296896,0.236895292,0.20248371
141346,0.074900444,0.594683765,0.211597491,0.1188183
141347,0.088777347,0.633513865,0.157958367,0.119750421
141348,0.081367572,0.537891735,0.243500425,0.137240268
141349,0.087318899,0.529662002,0.268177249,0.114841851
141350,0.081533459,0.581431437,0.199418486,0.137616619
141351,0.074900814,0.600761138,0.183569584,0.140768464
141352,0.08088985,0.499388619,0.285437309,0.134284222
141353,0.076191373,0.656716299,0.179728445,0.087363883
141354,0.085661025,0.643377304,0.1436087,0.12735297
141355,0.090183963,0.561551946,0.176863277,0.171400813
141356,0.07749028,0.813303238,0.068373225,0.040833256
141357,0.086502527,0.475600932,0.250761519,0.187135022
141358,0.075842978,0.594926234,0.192705273,0.136525515
141359,0.078213708,0.55889987,0.247458202,0.11542822
141360,0.087296943,0.51257597,0.229432706,0.170694381
141361,0.082766569,0.635234131,0.172013087,0.109986212
141362,0.080096976,0.471469241,0.237386304,0.211047478
141363,0.119771885,0.570808285,0.198903833,0.110515996
141364,0.077945656,0.497410133,0.221671454,0.202972757
141365,0.067822342,0.435292054,0.353664469,0.143221134
141366,0.095099757,0.352751199,0.479884721,0.072264323
141367,0.100196834,0.436257337,0.341127917,0.122417912
141368,0.093738509,0.653208725,0.135258269,0.117794498
141369,0.104575961,0.59174849,0.215824295,0.087851254
141370,0.072162345,0.574413768,0.162752947,0.19067094
141371,0.085487597,0.626320377,0.199045294,0.089146732
141372,0.124218725,0.574783085,0.213489649,0.08750854
141373,0.087659332,0.608474782,0.208396277,0.095469609
141374,0.065126464,0.60643805,0.130022127,0.198413358
141375,0.074792982,0.634211275,0.142984656,0.148011087
141376,0.104383047,0.544601015,0.247822386,0.103193552
141377,0.078069837,0.580811815,0.176947548,0.1641708
141378,0.078352557,0.591733519,0.163675084,0.166238841
141379,0.087035509,0.598675289,0.152696166,0.161593036
141380,0.085517553,0.571321846,0.212524016,0.130636586
141381,0.071068867,0.373698876,0.460478746,0.094753511
141382,0.084020095,0.669837497,0.186025656,0.060116752
141383,0.0894636,0.573165176,0.213098757,0.124272467
141384,0.082853685,0.590885956,0.220226808,0.10603355
141385,0.087392395,0.707302036,0.132652088,0.072653481
141386,0.095913608,0.545512498,0.191930031,0.166643862
141387,0.083991021,0.483803822,0.198177519,0.234027638
141388,0.076128448,0.548152614,0.2704383,0.105280638
141389,0.086586058,0.587634205,0.17101017,0.154769566
141390,0.077990094,0.460814179,0.248855967,0.21233976
141391,0.080870409,0.564456896,0.261187204,0.093485491
141392,0.089855283,0.532053083,0.238979048,0.139112586
141393,0.077057528,0.582355727,0.169973374,0.17061337
141394,0.091687628,0.565611763,0.203091434,0.139609174
141395,0.092102682,0.604366526,0.191538931,0.111991861
141396,0.087760991,0.617574107,0.217938145,0.076726756
141397,0.075973595,0.540846212,0.295301225,0.087878968
141398,0.090700624,0.651586931,0.185014923,0.072697522
141399,0.075536789,0.68302775,0.11782575,0.123609711
141400,0.079375466,0.521526521,0.189234083,0.20986393
141401,0.062158444,0.702936852,0.10852707,0.126377633
141402,0.078287715,0.624330112,0.156010752,0.141371421
141403,0.080568291,0.553949542,0.214166044,0.151316123
141404,0.064812542,0.585765021,0.291515515,0.057906921
141405,0.079476195,0.639222047,0.193196302,0.088105455
141406,0.091326035,0.585339404,0.168477425,0.154857136
141407,0.082047211,0.501335346,0.253981049,0.162636393
141408,0.082615106,0.637622882,0.197389502,0.08237251
141409,0.071940465,0.610119671,0.151071316,0.166868548
141410,0.093928389,0.585383482,0.208700779,0.11198735
141411,0.073699635,0.564168344,0.169619777,0.192512244
141412,0.079416989,0.692797459,0.145465999,0.082319553
141413,0.078968757,0.377215282,0.356702873,0.187113088
141414,0.078816651,0.465159121,0.353910552,0.102113675
141415,0.088456744,0.533598227,0.226352021,0.151593008
141416,0.090602361,0.621965404,0.188294497,0.099137738
141417,0.083693068,0.421278724,0.331608876,0.163419332
141418,0.090086249,0.546549858,0.17461377,0.188750123
141419,0.064325709,0.783719003,0.074215722,0.077739566
141420,0.082265776,0.51993586,0.204966109,0.192832255
141421,0.076883999,0.733478127,0.092068251,0.097569624
141422,0.064415222,0.628159361,0.191419888,0.116005529
141423,0.077624528,0.673179225,0.128323857,0.12087239
141424,0.101393772,0.62839136,0.174839046,0.095375822
141425,0.098777785,0.581525292,0.18720869,0.132488233
141426,0.083184867,0.595668394,0.181076072,0.140070667
141427,0.077314582,0.542962624,0.268894917,0.110827877
141428,0.076216889,0.499334228,0.364097502,0.060351381
141429,0.070731994,0.717790015,0.1335689,0.077909092
141430,0.104570953,0.671758206,0.134328707,0.089342134
141431,0.083182748,0.400810363,0.272515825,0.243491063
141432,0.0768954,0.513825511,0.334708721,0.074570368
141433,0.106169363,0.472015423,0.371510084,0.05030513
141434,0.078791695,0.548254829,0.182955283,0.189998193
141435,0.079517754,0.671570222,0.157308513,0.091603511
141436,0.064621731,0.665258949,0.105937754,0.164181566
141437,0.089285147,0.390454007,0.466612098,0.053648748
141438,0.088298395,0.627488623,0.186546553,0.097666429
141439,0.087505501,0.564879548,0.210692598,0.136922352
141440,0.086129689,0.436818911,0.222151008,0.254900392
141441,0.077392579,0.477373254,0.296026012,0.149208155
141442,0.080301675,0.788160548,0.073210611,0.058327166
141443,0.087455708,0.595082827,0.209771989,0.107689476
141444,0.076091874,0.665729487,0.123311285,0.134867355
141445,0.083768548,0.611085061,0.184287155,0.120859236
141446,0.082847637,0.491162951,0.192287416,0.233701996
141447,0.086400363,0.489972412,0.283203596,0.140423629
141448,0.110792835,0.585160504,0.260694523,0.043352139
141449,0.091389588,0.644709365,0.158365657,0.10553539
141450,0.082332879,0.607571857,0.20595263,0.104142634
141451,0.073249303,0.517553688,0.325956456,0.083240553
141452,0.099783181,0.59161263,0.213564279,0.09503991
141453,0.080430944,0.545859892,0.176753643,0.196955521
141454,0.112163346,0.545878498,0.245596004,0.096362151
141455,0.080047784,0.456136293,0.328575536,0.135240387
141456,0.088134778,0.59817616,0.178972073,0.134716989
141457,0.112862252,0.412295632,0.367839993,0.107002123
141458,0.085042049,0.569390306,0.172329391,0.173238253
141459,0.084988981,0.671323639,0.146061344,0.097626035
141460,0.099823463,0.677351129,0.134126473,0.088698935
141461,0.107239728,0.604538827,0.180274276,0.107947169
141462,0.087065302,0.588220614,0.19843699,0.126277094
141463,0.083075091,0.470721004,0.313449369,0.132754536
141464,0.07797447,0.590012967,0.173803028,0.158209535
141465,0.085304342,0.63995743,0.170120927,0.104617301
141466,0.104939301,0.469313616,0.328770241,0.096976841
141467,0.086652986,0.533977042,0.171165948,0.208204025
141468,0.084798526,0.712676171,0.091298794,0.11122651
141469,0.115735923,0.564351308,0.233147397,0.086765372
141470,0.090962793,0.543164876,0.26069816,0.105174171
141471,0.071793182,0.591339809,0.183526886,0.153340123
141472,0.075586386,0.365941843,0.465557013,0.092914758
141473,0.072007106,0.674621664,0.12902036,0.124350869
141474,0.111633372,0.633290072,0.200735006,0.05434155
141475,0.068131125,0.591627957,0.24481614,0.095424778
141476,0.089880998,0.589264469,0.19963339,0.121221143
141477,0.090251909,0.672455978,0.154354244,0.082937869
141478,0.084683329,0.675460106,0.129555118,0.110301447
141479,0.073505,0.576343919,0.175402035,0.174749046
141480,0.097094985,0.594102109,0.167218796,0.14158411
141481,0.110083993,0.53640499,0.207703539,0.145807478
141482,0.080620209,0.564850722,0.21705508,0.137473989
141483,0.10037684,0.673495366,0.13726735,0.088860444
141484,0.080850684,0.494682568,0.217692975,0.206773773
141485,0.085789995,0.599985402,0.241598904,0.072625699
141486,0.078337175,0.716512786,0.145544231,0.059605808
141487,0.095600782,0.541873916,0.210320363,0.152204939
141488,0.108739399,0.404933938,0.428303481,0.058023182
141489,0.078068282,0.622397259,0.153139039,0.14639542
141490,0.085644341,0.611191485,0.171450095,0.131714079
141491,0.08392708,0.650041696,0.170973101,0.095058122
141492,0.078043019,0.53019752,0.18649196,0.205267501
141493,0.08061899,0.604991109,0.215802151,0.098587749
141494,0.132981487,0.408749552,0.384249561,0.0740194
141495,0.075194621,0.729340241,0.112363786,0.083101353
141496,0.105649329,0.484492397,0.287380331,0.122477943
141497,0.084684766,0.724632993,0.107684007,0.082998234
141498,0.087157149,0.561422671,0.167577509,0.18384267
141499,0.074600154,0.610503151,0.18432383,0.130572864
141500,0.079933869,0.530597418,0.217111762,0.172356951
141501,0.08367264,0.731700372,0.102064079,0.082562909
141502,0.090542069,0.526322169,0.236846913,0.146288849
141503,0.079007983,0.508977494,0.300629582,0.111384941
141504,0.073037685,0.581269816,0.18859419,0.15709831
141505,0.075427169,0.452192267,0.257143479,0.215237085
141506,0.069005218,0.519994865,0.338250833,0.072749084
141507,0.086542834,0.556768525,0.228514923,0.128173719
141508,0.086094616,0.646316804,0.136528967,0.131059613
141509,0.092904437,0.627196888,0.139181468,0.140717208
141510,0.067584171,0.721534822,0.141635209,0.069245797
141511,0.077917914,0.601140946,0.152898319,0.168042821
141512,0.073099205,0.63814526,0.198280237,0.090475297
141513,0.078804464,0.478136292,0.382437114,0.060622131
141514,0.090835838,0.722432737,0.101651319,0.085080105
141515,0.104168736,0.642433869,0.161051201,0.092346195
141516,0.078904423,0.704077556,0.099829994,0.117188027
141517,0.081003783,0.608049742,0.177885577,0.133060898
141518,0.102018204,0.356955083,0.435807514,0.1052192
141519,0.089446996,0.549255638,0.295070585,0.06622678
141520,0.073738081,0.730602861,0.09156551,0.104093549
141521,0.085690093,0.493511936,0.326600258,0.094197713
141522,0.075472024,0.653231672,0.162758813,0.108537491
141523,0.088178418,0.528969155,0.229430811,0.153421616
141524,0.072540965,0.591770941,0.189192805,0.146495289
141525,0.064244853,0.708146764,0.135103373,0.09250501
141526,0.07879369,0.659625988,0.153358143,0.108222179
141527,0.092351224,0.576225308,0.191275354,0.140148114
141528,0.099301405,0.566151186,0.189567515,0.144979895
141529,0.078219663,0.685010697,0.12274652,0.11402312
141530,0.088329544,0.571265461,0.210260259,0.130144735
141531,0.079747471,0.619245664,0.17451152,0.126495345
141532,0.107258173,0.424536078,0.418262381,0.049943369
141533,0.082125338,0.562911728,0.165730358,0.189232576
141534,0.074615456,0.597339688,0.167397945,0.160646912
141535,0.085064636,0.519159183,0.242796761,0.152979419
141536,0.096877908,0.717171332,0.110163943,0.075786816
141537,0.080074296,0.715156069,0.08657186,0.118197775
141538,0.084758426,0.48687108,0.281820313,0.146550181
141539,0.093455766,0.512234773,0.263891515,0.130417946
141540,0.11267121,0.626201352,0.173313229,0.087814209
141541,0.119412452,0.509910762,0.309481178,0.061195608
141542,0.081942843,0.632916133,0.148029159,0.137111865
141543,0.079736805,0.612536782,0.236943016,0.070783397
141544,0.073510735,0.548045371,0.305098457,0.073345437
141545,0.078176948,0.539068548,0.267527679,0.115226824
141546,0.090077082,0.573560827,0.203150215,0.133211875
141547,0.066859851,0.474735763,0.330790502,0.127613884
141548,0.076909458,0.573604224,0.142389675,0.207096643
141549,0.080943604,0.470075855,0.242348631,0.20663191
141550,0.087367167,0.506641412,0.308422882,0.097568539
141551,0.075869844,0.512481851,0.181523573,0.230124732
141552,0.087694604,0.698479225,0.139600927,0.074225244
141553,0.073355143,0.592430748,0.267945787,0.066268323
141554,0.0740163,0.48513331,0.211481696,0.229368694
141555,0.075730653,0.628012323,0.229283482,0.066973542
141556,0.090264375,0.50538674,0.260391518,0.143957368
141557,0.082188614,0.57307251,0.19123113,0.153507746
141558,0.085071149,0.622624989,0.18814204,0.104161821
141559,0.082783552,0.591376507,0.194518655,0.131321286
141560,0.100131162,0.625644766,0.169426671,0.104797401
141561,0.076354773,0.49589962,0.23716694,0.190578667
141562,0.08827882,0.67222875,0.178719318,0.060773111
141563,0.083007568,0.695882046,0.132198436,0.08891195
141564,0.083641845,0.555259401,0.156029381,0.205069373
141565,0.084570111,0.544030391,0.24637048,0.125029019
141566,0.083697205,0.695231987,0.091725893,0.129344916
141567,0.067538219,0.558741343,0.203019174,0.170701265
141568,0.074173886,0.611628372,0.18777784,0.126419902
141569,0.095826166,0.492038503,0.295187448,0.116947883
141570,0.077586475,0.610001539,0.198081558,0.114330428
141571,0.076295476,0.532336369,0.191909578,0.199458577
141572,0.073722844,0.626454169,0.12609651,0.173726477
141573,0.076913083,0.744597405,0.096022693,0.082466819
141574,0.079233382,0.583463025,0.253694732,0.08360886
141575,0.076846037,0.771865762,0.079228609,0.072059592
141576,0.109170406,0.441458092,0.364180705,0.085190797
141577,0.086068773,0.651991115,0.168804229,0.093135883
141578,0.076665519,0.611827062,0.181717659,0.12978976
141579,0.078603187,0.584526913,0.163372593,0.173497307
141580,0.079509169,0.576134115,0.248821906,0.095534811
141581,0.075073839,0.646665816,0.181055406,0.097204938
141582,0.081847424,0.536994151,0.19961034,0.181548085
141583,0.080905191,0.572047352,0.272587856,0.0744596
141584,0.079128055,0.589371448,0.24133968,0.090160817
141585,0.079108757,0.582139802,0.218995048,0.119756393
141586,0.083317991,0.575497816,0.181007185,0.160177009
141587,0.077324255,0.402510642,0.302932758,0.217232345
141588,0.082844973,0.53747188,0.17930671,0.200376437
141589,0.085791571,0.518775667,0.262899122,0.13253364
141590,0.085611988,0.678910887,0.13381303,0.101664095
141591,0.097298922,0.676452056,0.137391037,0.088857985
141592,0.065233293,0.505645613,0.342028857,0.087092238
141593,0.088670022,0.689451538,0.139385217,0.082493223
141594,0.073536479,0.611760702,0.205773805,0.108929014
141595,0.087915022,0.68496752,0.132805698,0.09431176
141596,0.090122641,0.600404911,0.204139648,0.105332799
141597,0.091307823,0.59212966,0.177166614,0.139395903
141598,0.0928013,0.569360169,0.199697339,0.138141192
141599,0.07043853,0.612108747,0.204316586,0.113136137
141600,0.075811428,0.601849357,0.175076584,0.147262632
141601,0.075915376,0.450038439,0.246118663,0.227927521
141602,0.080727779,0.587500264,0.136928001,0.194843956
141603,0.089188007,0.524032605,0.2852384,0.101540989
141604,0.07857169,0.575162818,0.238809904,0.107455587
141605,0.087976145,0.655094178,0.136167514,0.120762163
141606,0.070476606,0.668228778,0.091443625,0.169850991
141607,0.105659083,0.665277278,0.162405054,0.066658585
141608,0.10589127,0.592836795,0.138592377,0.162679558
141609,0.082765861,0.501414387,0.260382261,0.155437491
141610,0.082220381,0.655363732,0.197269441,0.065146446
141611,0.071202484,0.688507773,0.082071049,0.158218694
141612,0.088931085,0.610029099,0.179244736,0.121795079
141613,0.106609537,0.506134001,0.257710759,0.129545703
141614,0.077543052,0.519207773,0.285911133,0.117338042
141615,0.080147136,0.591734685,0.195137223,0.132980956
141616,0.066150837,0.467545614,0.33110628,0.135197269
141617,0.087286051,0.545779329,0.170993576,0.195941043
141618,0.083011441,0.66651143,0.17534427,0.075132858
141619,0.087216012,0.672199371,0.106222323,0.134362294
141620,0.072563768,0.679304802,0.125282816,0.122848614
141621,0.069451986,0.625539193,0.162286237,0.142722584
141622,0.082335952,0.620739627,0.116566095,0.180358326
141623,0.091450656,0.548219285,0.26294988,0.097380179
141624,0.080514226,0.554856453,0.212539611,0.15208971
141625,0.092406904,0.442955207,0.362119796,0.102518093
141626,0.090579495,0.566807683,0.256447775,0.086165047
141627,0.082991421,0.586063346,0.174258032,0.156687201
141628,0.064985177,0.599222328,0.172429774,0.163362721
141629,0.075093367,0.607028387,0.158950272,0.158927974
141630,0.062082931,0.723707708,0.132504289,0.081705072
141631,0.086966578,0.583163784,0.214713471,0.115156167
141632,0.084537787,0.508014418,0.384160921,0.023286874
141633,0.077971077,0.627074518,0.161687724,0.13326668
141634,0.092981829,0.516017847,0.285676618,0.105323706
141635,0.08330642,0.542672342,0.192661633,0.181359606
141636,0.072399598,0.693045981,0.136958019,0.097596402
141637,0.108047851,0.576720621,0.208071051,0.107160477
141638,0.096002991,0.656311477,0.159484298,0.088201234
141639,0.086300262,0.590039255,0.174319953,0.149340531
141640,0.076465349,0.591801588,0.159871726,0.171861337
141641,0.093466756,0.543520941,0.274152683,0.088859621
141642,0.062269154,0.777891495,0.085310804,0.074528546
141643,0.094195411,0.56639088,0.271630273,0.067783435
141644,0.078065372,0.464914425,0.277987994,0.17903221
141645,0.088975731,0.726712745,0.123410818,0.060900706
141646,0.079562075,0.567191723,0.189005203,0.164241
141647,0.104834707,0.299192149,0.480626222,0.115346921
141648,0.076815078,0.546112905,0.280364049,0.096707969
141649,0.072591875,0.557598977,0.279222222,0.090586927
141650,0.102285141,0.578869939,0.235891648,0.082953272
141651,0.110129432,0.561558068,0.195928541,0.132383958
141652,0.082102251,0.628009309,0.169810598,0.120077842
141653,0.079335205,0.68103088,0.110432317,0.129201597
141654,0.074617495,0.560451467,0.226432113,0.138498925
141655,0.097458538,0.553373017,0.249824746,0.0993437
141656,0.089072945,0.525435985,0.301171888,0.084319182
141657,0.075480053,0.373916163,0.44736898,0.103234804
141658,0.08840325,0.734091466,0.10756759,0.069937693
141659,0.080445699,0.55112864,0.173374415,0.195051246
141660,0.110815518,0.622511352,0.165809474,0.100863656
141661,0.081113929,0.53306582,0.233854461,0.151965789
141662,0.096462957,0.397859779,0.447461747,0.058215516
141663,0.078277008,0.685812576,0.12419468,0.111715735
141664,0.093170199,0.661493116,0.143992763,0.101343921
141665,0.089868496,0.618062152,0.176297952,0.1157714
141666,0.068084316,0.710075971,0.118970377,0.102869337
141667,0.082231004,0.501660842,0.19747222,0.218635934
141668,0.066022145,0.672255326,0.148199009,0.11352352
141669,0.087696809,0.654611092,0.157254459,0.10043764
141670,0.085952574,0.467826439,0.355683063,0.090537924
141671,0.090130806,0.697754373,0.16837487,0.043739952
141672,0.084748877,0.653456284,0.144810401,0.116984438
141673,0.077838336,0.61662127,0.175052295,0.1304881
141674,0.079522071,0.56899465,0.138575592,0.212907687
141675,0.076487262,0.592226638,0.205818859,0.125467241
141676,0.087899932,0.617599078,0.197271481,0.097229509
141677,0.079464084,0.544125915,0.215350348,0.161059653
141678,0.08680473,0.678368236,0.130585774,0.10424126
141679,0.063962812,0.591458502,0.229013551,0.115565134
141680,0.081948717,0.633321664,0.19451963,0.090209989
141681,0.089266048,0.584508945,0.229441796,0.096783211
141682,0.08126824,0.634742719,0.193826769,0.090162271
141683,0.084611287,0.504468213,0.31233413,0.09858637
141684,0.126621631,0.528650423,0.273683814,0.071044133
141685,0.086731437,0.445449011,0.335642985,0.132176567
141686,0.083820761,0.595032844,0.191813449,0.129332946
141687,0.093357318,0.521555193,0.197752966,0.187334522
141688,0.062729177,0.577387291,0.283497578,0.076385954
141689,0.085232476,0.399585474,0.403239211,0.111942839
141690,0.084085122,0.713003967,0.140018157,0.062892755
141691,0.089295336,0.573715575,0.238207719,0.098781369
141692,0.089829505,0.513360355,0.276274669,0.120535471
141693,0.088849554,0.580376088,0.183760448,0.147013911
141694,0.083603787,0.445750504,0.316291251,0.154354458
141695,0.103822179,0.250655965,0.54602391,0.099497945
141696,0.096020782,0.542751168,0.273127282,0.088100768
141697,0.089362785,0.498013591,0.213397153,0.199226472
141698,0.095685234,0.639631751,0.207258758,0.057424258
141699,0.072268058,0.591498047,0.189279511,0.146954384
141700,0.07703176,0.603505765,0.213678288,0.105784187
141701,0.097749289,0.649944692,0.151673065,0.100632954
141702,0.079380806,0.730998426,0.11879882,0.070821948
141703,0.090583611,0.54348132,0.316565392,0.049369676
141704,0.056665005,0.72517248,0.105153369,0.113009145
141705,0.076093844,0.614576512,0.145643468,0.163686176
141706,0.080265046,0.636603645,0.163066793,0.120064516
141707,0.084702978,0.518398469,0.221698642,0.175199911
141708,0.078320007,0.624009939,0.126755833,0.170914221
141709,0.079481716,0.739886409,0.098668215,0.081963659
141710,0.08047455,0.687415071,0.121018871,0.111091508
141711,0.088053872,0.569818956,0.180333368,0.161793805
141712,0.07407686,0.615672441,0.230550422,0.079700277
141713,0.083539503,0.46386148,0.274227288,0.178371729
141714,0.086647916,0.692256038,0.131966017,0.08913003
141715,0.082609625,0.497271707,0.329573812,0.090544856
141716,0.075614131,0.440683295,0.37558323,0.108119344
141717,0.079112052,0.632591225,0.141998677,0.146298046
141718,0.097409946,0.529849473,0.270536436,0.102204146
141719,0.097527775,0.643335604,0.175481305,0.083655315
141720,0.069215136,0.604914393,0.189757297,0.136113174
141721,0.088723798,0.679511863,0.136612164,0.095152175
141722,0.097304638,0.625133943,0.189427936,0.088133483
141723,0.087960362,0.610162202,0.177026166,0.124851271
141724,0.096479876,0.521914471,0.216674884,0.164930769
141725,0.083686009,0.635069131,0.196460418,0.084784442
141726,0.080825915,0.579700444,0.215244026,0.124229615
141727,0.100255482,0.413297063,0.409982423,0.076465032
141728,0.089489921,0.552188704,0.195343838,0.162977537
141729,0.081692311,0.643383549,0.153212185,0.121711955
141730,0.089749198,0.509385115,0.268745631,0.132120056
141731,0.119715266,0.642553911,0.163480861,0.074249961
141732,0.073697573,0.632207325,0.200489305,0.093605797
141733,0.0934987,0.717236522,0.112635175,0.076629603
141734,0.076546245,0.680292218,0.097230292,0.145931245
141735,0.088634128,0.615863727,0.17969549,0.115806654
141736,0.08430613,0.577071029,0.177714376,0.160908464
141737,0.099152558,0.576865884,0.164517358,0.159464199
141738,0.073122672,0.637878132,0.129054898,0.159944299
141739,0.101283168,0.573106068,0.232774372,0.092836392
141740,0.065005742,0.505360938,0.344947324,0.084685996
141741,0.098034077,0.56301928,0.224667905,0.114278738
141742,0.082318586,0.543465728,0.242198711,0.132016976
141743,0.079973309,0.540859613,0.259238005,0.119929072
141744,0.082801742,0.607061241,0.211157729,0.098979289
141745,0.082235235,0.640196551,0.158315146,0.119253067
141746,0.073241431,0.605972166,0.189310244,0.131476159
141747,0.075206299,0.625817399,0.217605852,0.08137045
141748,0.074412643,0.697118039,0.127539269,0.100930049
141749,0.100346411,0.59290831,0.17669231,0.13005297
141750,0.102166363,0.581305346,0.185280407,0.131247885
141751,0.130675303,0.516573299,0.246117491,0.106633907
141752,0.063895567,0.486949113,0.371573086,0.077582234
141753,0.092588084,0.570901758,0.209173495,0.127336663
141754,0.079623666,0.601705013,0.17969418,0.138977141
141755,0.073225254,0.56253587,0.233516482,0.130722395
141756,0.088296133,0.549635579,0.29025897,0.071809317
141757,0.071181952,0.703970249,0.127685121,0.097162678
141758,0.083995546,0.531507559,0.253383756,0.131113139
141759,0.084073826,0.551616456,0.171184852,0.193124866
141760,0.08442158,0.562473603,0.213283584,0.139821233
141761,0.089996638,0.62789247,0.153008665,0.129102227
141762,0.07883136,0.624576654,0.138734682,0.157857304
141763,0.106847123,0.650152772,0.129829525,0.113170581
141764,0.083914459,0.509849914,0.264536316,0.141699311
141765,0.119833392,0.644278644,0.156511408,0.079376555
141766,0.08561932,0.48494228,0.329406305,0.100032094
141767,0.083240192,0.681348451,0.141578724,0.093832633
141768,0.077426287,0.555390712,0.221337315,0.145845686
141769,0.081113891,0.666188391,0.180470458,0.07222726
141770,0.084202179,0.613185186,0.195051726,0.107560909
141771,0.092855341,0.504122335,0.26324707,0.139775253
141772,0.079750698,0.627410738,0.141517034,0.15132153
141773,0.096788377,0.565532709,0.233563077,0.104115837
141774,0.083476951,0.447198355,0.390888779,0.078435916
141775,0.082114264,0.601979374,0.199045126,0.116861236
141776,0.082142465,0.517621791,0.224495291,0.175740453
141777,0.075990173,0.665245318,0.114355297,0.144409211
141778,0.069006853,0.402374137,0.486119728,0.042499282
141779,0.089667592,0.588042261,0.205424188,0.116865959
141780,0.083152861,0.595806418,0.217538026,0.103502694
141781,0.076691555,0.670676983,0.189547131,0.063084331
141782,0.09781877,0.578679165,0.240403745,0.08309832
141783,0.084210787,0.620125746,0.181331186,0.114332281
141784,0.095313838,0.603989186,0.217765523,0.082931452
141785,0.090088323,0.54688679,0.211001658,0.152023229
141786,0.101320662,0.595552046,0.195202954,0.107924338
141787,0.096944258,0.598745935,0.170612891,0.133696915
141788,0.065796244,0.622503545,0.210717075,0.100983136
141789,0.104183189,0.546470812,0.250350872,0.098995127
141790,0.101953362,0.609788153,0.152745423,0.135513061
141791,0.064210266,0.43444184,0.346566598,0.154781296
141792,0.090517865,0.660131556,0.157398168,0.091952412
141793,0.094389376,0.564705728,0.25556464,0.085340255
141794,0.098417283,0.601732202,0.17521126,0.124639255
141795,0.077752915,0.574767542,0.19032778,0.157151763
141796,0.074836908,0.519563871,0.180636884,0.224962337
141797,0.100881405,0.546234845,0.143766486,0.209117264
141798,0.097026718,0.617350203,0.172566716,0.113056363
141799,0.114581681,0.255651628,0.540820848,0.088945843
141800,0.080479806,0.570323902,0.282696911,0.066499381
141801,0.075594125,0.615213601,0.159054757,0.150137517
141802,0.07951908,0.424836137,0.300338495,0.195306288
141803,0.085074285,0.481891866,0.317520666,0.115513184
141804,0.089823452,0.497931321,0.27285956,0.139385666
141805,0.077198476,0.740019322,0.100872017,0.081910185
141806,0.070598856,0.498963997,0.25491652,0.175520627
141807,0.078365359,0.302859249,0.569508925,0.049266466
141808,0.072182753,0.654655424,0.168326062,0.104835762
141809,0.08729773,0.646358578,0.137754411,0.128589282
141810,0.100794571,0.581099235,0.178644073,0.139462121
141811,0.074036386,0.542383702,0.280095675,0.103484238
141812,0.083166688,0.541368978,0.262368096,0.113096239
141813,0.086147462,0.645456193,0.183433416,0.084962929
141814,0.08328909,0.557425459,0.187015475,0.172269976
141815,0.095601744,0.564829225,0.192851136,0.146717895
141816,0.077751813,0.562064884,0.227086314,0.13309699
141817,0.073337648,0.508824174,0.295376687,0.122461491
141818,0.075893044,0.506379483,0.302809343,0.114918131
141819,0.083099223,0.50518896,0.220031267,0.19168055
141820,0.080749632,0.502265836,0.248313083,0.168671448
141821,0.070415704,0.651085554,0.175175208,0.103323534
141822,0.094557104,0.660473948,0.159001081,0.085967867
141823,0.093728674,0.61070931,0.208020919,0.087541098
141824,0.114802138,0.347428137,0.305656344,0.232113382
141825,0.090168562,0.604457411,0.184653125,0.120720901
141826,0.088872127,0.532898584,0.262147073,0.116082216
141827,0.092273827,0.392324889,0.334436017,0.180965267
141828,0.094523029,0.60186684,0.152038669,0.151571462
141829,0.082499957,0.437893411,0.285000067,0.194606566
141830,0.072428445,0.589061161,0.173540222,0.164970173
141831,0.089739404,0.604535869,0.196990387,0.10873434
141832,0.071130488,0.483037387,0.277767514,0.168064612
141833,0.079035255,0.634153929,0.123206185,0.163604632
141834,0.092593524,0.562582384,0.191599943,0.153224149
141835,0.077699209,0.391939821,0.347190598,0.183170373
141836,0.08921168,0.617121248,0.179376895,0.114290177
141837,0.084941811,0.729769219,0.098571883,0.086717087
141838,0.074872354,0.559624386,0.241883456,0.123619804
141839,0.089077359,0.405569728,0.357895999,0.147456914
141840,0.089972341,0.543205904,0.241237113,0.125584642
141841,0.102448375,0.492313856,0.317486889,0.08775088
141842,0.094338313,0.574355289,0.26302872,0.068277678
141843,0.10070847,0.793969547,0.062827644,0.04249434
141844,0.083366615,0.452967179,0.327930699,0.135735507
141845,0.072910664,0.556549639,0.219996425,0.150543271
141846,0.080852088,0.479236573,0.340930578,0.098980761
141847,0.08869626,0.618159965,0.164533508,0.128610268
141848,0.065538955,0.227161038,0.637317449,0.069982557
141849,0.087791306,0.607129043,0.218544755,0.086534897
141850,0.084308578,0.463347482,0.304039724,0.148304217
141851,0.102832644,0.385668291,0.459137943,0.052361122
141852,0.089237429,0.567672979,0.212070148,0.131019444
141853,0.127375112,0.573119924,0.215962876,0.083542088
141854,0.080323784,0.524637746,0.175894149,0.219144322
